story_id,condition,story_text,self_used_ai,assist_idea0,assist_idea1,assist_idea2,assist_idea3,assist_idea4,self_own_ideas,self_novel,self_original,self_rare,self_appropriate,self_feasible,self_publishable,self_profit,self_enjoyed,self_badly_written,self_boring,self_funny,self_twist,self_future,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,dat_words,DAT_score,age,gender,education,employment,ai_used_actual
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,human_5AI,"After unexpectedly uncovering a centuries old treasure map, a daring group of friends embark on a thrilling voyage across the treacherous open seas. Aya, Nox, Sasha and Anna have been best friends since before they could remember. Desperate to rid themselves of poverty, they steal a glorious sailboat from the Mayor's entitled son. Struggling against tumultuous waters, storms, and a persistent mythical sea creature, they push the limits of their courage and resolve in the pursuit of an ancient mystery. Racing across the ocean, they hope to achieve which countless others died attempting. Things become complicated when a gang of pirates suddenly appear, demanding ownership of the treasure map and threatening to take it by force. When eighteen year old Aya realises she is falling in love with the leader of the pirates, Zion, she is forced to make a tough decision. As long-lost secrets are uncovered, bonds are tested and the crew discovers that the true treasure lies in the camaraderie and friendships forged on the open seas. ",1.0,8.0,1.0,9.0,9.0,8.0,5.0,1.0,1.0,1.0,9.0,7.0,7.0,50,8,7,3,1,7,8,Dog,Map,Tree,Time,Life,Woman,Problem,City,Lie,Fear,"['Dog', 'Map', 'Tree', 'Time', 'Life', 'Woman', 'Problem', 'City', 'Lie', 'Fear']",,29,Female,Undergraduate degree,Employed full time,1
e602b9cf-3fbb-439d-b029-eb15d83a29df,human_1AI,"As the smoke billowed from the plane and its contents strewn across the jungle floor, I found myself unscathed apart from a few scratches and blood streaming from my throbbing head.   I check to see if the other occupants of the plane are alive but the pilot is dead and so is the other couple that was on board the private plane with their bodies mangled up in the debris.    I sit in shock at what had just happened, how is anyone going to know where our plane has crashed in the middle of the jungle and how am I going to get help. I dare not venture into the heart of the perilous jungle and treacherous terrain. From above I could see for miles and I am in the middle of a deep uninhabited jungle that stretches for miles and I gather my strength and go through the debris looking for food, water and anything useful that I could use to call for help. I hear the wildlife of the jungle and see to the left of me in the distance there is a clearing and ledge that I could possibly climb to see a better view of my location. I start to make my way through the deep and heavy jungle vines to the clearing ahead. The shock is starting the wear off and in turn the numbness of the pain is subsiding to and now I find myself in agony and bleeding quite heavy as I climb the rocks which seem like eternity and on the ledge I see something in the distance.    ",0.0,,,,,,9.0,7.0,7.0,6.0,7.0,8.0,8.0,99,7,7,2,1,7,6,Train,Ruler,Screw,Crocodile,Mars,Smile,Printer,Spider,Coconut,Grease,"['Train', 'Ruler', 'Screw', 'Crocodile', 'Mars', 'Smile', 'Printer', 'Spider', 'Coconut', 'Grease']",,35,Female,Undergraduate degree,Employed full time,0
7da4409b-f062-4c75-a10c-55ee1a4de7a8,human_5AI,"In the heart of a dense jungle, a group of young adventures embarked on an exhilarating quest.   Armed with a map shrouded in mystery, they ventured into an ancient temple.  This became the gateway to a realm where reality intertwined with fantasy.   The temple tested their intellect and agility through perilous challenges, unveiling a long-hidden secret of great significance.   Their unwavering teamwork and determination allowed them to decipher intricate puzzles, leading them to discover a potent artefact.   Recognising its immense power, they made a solemn pledge to protect it from those who sought to exploit it.   As they emerged from the depths of the temple, they were forever changed by their experience.   Their incredible journey became a tale whispered amongst the masses, igniting the spark of adventure in the hearts of countless dreamers. ",1.0,9.0,5.0,,,,2.0,2.0,2.0,2.0,8.0,7.0,5.0,50,7,5,8,1,4,3,Book ,Chair ,Freedom ,Love ,Music ,Time ,Water ,Idea,Dog ,Plant,"['Book ', 'Chair ', 'Freedom ', 'Love ', 'Music ', 'Time ', 'Water ', 'Idea', 'Dog ', 'Plant']",,27,Female,Less than A levels,Student,1
9c0c30d3-f782-4104-8f78-1f824c920485,human_5AI,"The sky on Planet Xelios burned with hues of crimson as Kira, a young explorer from Earth, stepped onto alien soil. Equipped with her trusty bio-suit, she ventured forth into a forest pulsating with bio luminescent flora. Glowing tendrils brushed against her as she walked carefully, drawn bu an otherworldly melody. Following the ethereal sounds, she stumbled upon a hidden civilisation, inhabited by beings of pure energy. Their leader, Lumina, offered Kira a glimpse into their collective consciousness, revealing forgotten histories and boundless wisdom. As darkness threatened to engulf their world, Kira discovered an ancient artifact - the Prism of Light. Harnessing its power, she ignited the dormant star, revitalising the planet. In gratiude, the energy beings gifted her a crystalline pendant, forever linking her to their realm. With her mission complete, Kira bid farewell, promising to return and share the wonders of Xelios with her fellow Earthlings, forever changed by her intergalactic odyssey",1.0,,7.0,,,,8.0,6.0,4.0,4.0,8.0,9.0,5.0,76,7,8,6,5,4,3,Chair,Ocean,Time,Moon,Fire,Hope,Mountain,Mirror,Feather,Hammer,"['Chair', 'Ocean', 'Time', 'Moon', 'Fire', 'Hope', 'Mountain', 'Mirror', 'Feather', 'Hammer']",,29,Male,Undergraduate degree,Employed full time,1
cded67c3-e143-4642-be01-b3258b1fa133,human_1AI,"When Jim, Alison and Charles woke up, things were very different.  The night before there had been an intense electrical storm which coincided with the summer solstice AND a solar eclipse.  Somehow this had caused a tear in the space time continuum that occurred exactly in their house and they had been transported to a different planet.  The first thing that became apparent was the sweet, almost sickly smell in the atmosphere, which they could breathe easily without apparatus.  The second thing they noticed, were the strange, unearthly plants and vegetation the grew all around them which they suspected, was the cause of the sickly sweet smell.  They decided to explore to see if they could find something, anything to help them and found a weird creature which seemed to be some kind of animal crossed with some kind of fungus.  After much deliberation they decided to eat some of the fungus, Charles offered to go first and promptly disappeared.  What happened next we will never know, as Jim and Alison met the same fate.      ",1.0,3.0,,,,,8.0,6.0,5.0,1.0,9.0,6.0,4.0,50,7,6,4,5,7,1,lemon,chair,horse,beach,bus,fire,click,walk,stairs,lampost,"['lemon', 'chair', 'horse', 'beach', 'bus', 'fire', 'click', 'walk', 'stairs', 'lampost']",,50,Female,Vocational training,Employed part time,1
e588666a-a560-466e-8494-aa64a1d06807,human_1AI,"once upon a time, two friends set out for a thrilling adventure in a jungle. there they found a lost ancient temple. Inside the temple was lost treasure that possess supernatural powers. the friends must learn new trick and pass all puzzles to be able to access the treasure and take it home. one of the friend was calm and start learning the language with which the temple instructions were written. The other was going around checkng if there was a back door to the treasure. luckily the friend learned the language and passed all puzzles. they finally got the treasure and went home happy.",1.0,9.0,,,,,6.0,8.0,8.0,6.0,9.0,9.0,7.0,50,9,8,1,4,8,6,Train,joke,dream,ideas,shirt,black,grace,event,time,money,"['Train', 'joke', 'dream', 'ideas', 'shirt', 'black', 'grace', 'event', 'time', 'money']",,28,Male,Undergraduate degree,Employed part time,1
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,human_5AI,"Once upon a time there was a brave young girl. One day, she decided it was time for an adventure. She gathered a group of friends and embarked deep into the heart of the jungle, on a thrilling journey to find a lost city rumoured to hold ancient treasures. Together they encountered venomous snakes, deceptive quicksand, and hostile native tribes. Relying on each other for support, they were courageous and determined, and eventually came upon the legendary lost city. As they explored the city, they came to realise the true treasure was their journey of self-discovery and the friendships they built along the way. Of course, they also located the ACTUAL treasure and decided to split it amongst themselves equally. They each took their share home and lived happily ever after.",1.0,8.0,,,,,6.0,4.0,4.0,5.0,8.0,6.0,6.0,85,5,2,5,6,7,1,cat,ladder,music,chocolate,kettle,laptop,pen,sign,hat,mouse,"['cat', 'ladder', 'music', 'chocolate', 'kettle', 'laptop', 'pen', 'sign', 'hat', 'mouse']",,25,Female,Undergraduate degree,Employed full time,1
041b6010-3f4a-4658-a428-5ebfdcce67b1,human_1AI,"One sunny day, whilst on an expedition to the thick green jungle to study rare and unusual plants, a varied team of daring young scientists stumbled along. Eventually, an old and eccentric local guide helped the team to navigate the treacherous terrain to uncover a lost cities ancient secrets. Together, they navigated the treacherous terrain and faced many unexpected and dangerous challenges in order to reach their goal.  They discovered the true meaning of friendship, bravery and comradeship on their challenging journey.  At last they reached the ancient lost city and it rose up above them as they sheltered in it's haunting shadow.  Slowly and carefully the scientists navigated their way through the lost city taking in the sights and sounds.  Never before in their lives had any of them seen such amazing sight. When all of a sudden there was the most terrifying roar that shook the ground.",1.0,9.0,,,,,5.0,3.0,2.0,1.0,5.0,2.0,2.0,50,3,7,1,1,9,1,red,table,cloud,sad,shop,run,sausage,dig,child,towel,"['red', 'table', 'cloud', 'sad', 'shop', 'run', 'sausage', 'dig', 'child', 'towel']",,48,Female,Undergraduate degree,Employed part time,1
84184ee1-7a24-4886-aaf7-420b19187f40,human,"As the man ventured deeper into the woods, he began to lose track of his whereabout. The jungle grew thicker and thicker with each step as he lost his bearing completely. In a panic, he started to run as best he could towards the sound of flowing water. Little did he know, he was heading for a disaster. As the flowing water got louder, he felt hopeful that he would find his way back to camp until all of a sudden he was falling. Splash! He hit the water hard after a 5 second free-fall. Smashing his head on the bottom of the waterfall, he descended into darkness. ",0.0,,,,,,9.0,7.0,9.0,8.0,8.0,6.0,5.0,100,8,5,4,2,6,4,Binoculars ,Window,Speaker,Sweets,Phone,Pen,Glass,Trees,Sculpture,Flag,"['Binoculars ', 'Window', 'Speaker', 'Sweets', 'Phone', 'Pen', 'Glass', 'Trees', 'Sculpture', 'Flag']",,27,Male,A levels,Employed full time,0
f4d8edd5-9e4e-4273-878d-db2c27550afa,human_5AI,"Captain Blackeye was in strange position. He had dedicated his life to the Royal Navy, and had served his country heroically, yet he was about to embark on a strange new adventure witha a ratag group of pirates. None of them could be considered friends. There was Rufus ""Snakehead"" McGraw, a fearsome pirate renowned for biting his enemies like a snake, Gregor Jones, a young orphan, who was there as he had no where else to go, and Sir Edward Wolpole, an elderly gent who nobody could understand had turned up.     Their mission was to go where no other group of sailors had dared to go before - the Font of Desire. It was suere to be a dangerous mission across the seven seas filled with all sorts of monsters. However, it was a mission that would undoubtedly make legends of any victors - living or dead. Captain Blackeye straightened his cap ""All right Lads, let's begin""!",1.0,1.0,1.0,1.0,,5.0,8.0,4.0,4.0,4.0,9.0,8.0,7.0,50,9,7,2,3,2,4,Grass,Table,Rubber,Coin,Phone,Toothbrush,Cat,Family,Map,Library,"['Grass', 'Table', 'Rubber', 'Coin', 'Phone', 'Toothbrush', 'Cat', 'Family', 'Map', 'Library']",,30,Male,Undergraduate degree,Employed full time,1
57eb7a00-6f5b-407e-b207-f92dca2ec98f,human_5AI,"Three friends set out on a daring adventure across the seemingly endless open seas, facing unpredictable weather and battling ravenous sea creatures. Their deep bond grows as they rely on each other's strength and wit to guide them through treacherous waters in search of a mysterious, legendary island. As they finally reach their destination, they uncover a stunning treasure. This treasure was called the one piece and with it the three friends could finally locate the legendary island they had been looking for. Juan, the 'captain' of the crew knew what to do with the one piece as his grandfather had told him many stories about it. He grabbed hold of the treasure, which looked like a sort of puzzle piece, and slotted it into a special spot he had carved out on the table in the ships hull. The entire table began to glow and somehow, as if there was a hidden projector in the table, an image appeared on the ceiling. This image showed an Island and a very clear red cross, it also showed everyone where they were in real time and the distance from the red cross in Miles. ",1.0,1.0,2.0,2.0,,5.0,6.0,8.0,3.0,5.0,8.0,8.0,5.0,50,6,4,5,5,2,1,Tea,Car,Wall,Hair,Sand,Dice,Wood,Dust,Syrup,Ball,"['Tea', 'Car', 'Wall', 'Hair', 'Sand', 'Dice', 'Wood', 'Dust', 'Syrup', 'Ball']",,27,Male,Undergraduate degree,Unemployed looking for work,1
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,human,"One day there were three men hanging around in the jungle. Each boy had a task they needed to complete. The first man needed to build a bridge over a deep ravine. The second needed to get a rock from the top of the tallest hill. The third had to fetch water from a crocodile infested lake. They set about their tasks with haste but also trepidation. As each man was half way through their task, they all came to the same realisation that they had no idea who set these tasks and what their purpose was. They all decided to return to each other and celebrated in the fact that they had no bosses as they were men of the jungle and were free to do what they wanted.",0.0,,,,,,8.0,6.0,6.0,3.0,7.0,7.0,2.0,50,7,8,3,6,8,1,car,carrott,spring,space,waffle,crime,bag,internet,base,clock,"['car', 'carrott', 'spring', 'space', 'waffle', 'crime', 'bag', 'internet', 'base', 'clock']",,33,Male,Undergraduate degree,Employed full time,0
4bf14b3e-f54f-412f-91f0-e218adf085dc,human_5AI,"In the year 3045 a group of daring time travellers embarked on their most ambitious mission yet. Their goal was to witness the birth of the universe but a malfunction in the time and space co-ordinates sent them on their way to an unknown part of space in an unknown part of time. Instead of witnessing te Big Bang they found themselves stranded on an distant and strange planet, unlike anything they had ever known. The air was alien with an unkown scent and the sky shimmered with hues never seen before. The atmosphere was breathable and the explorers bagan to explore the strange terrain. As night fell they looked up into the night sky and realised something strange: there were no stars. The night was as black as could be, their only light coming from what appeared to be luminous rocks scattered around. They were curious and one of them picked up two rocks and smashed them together which resulted in an almighty flash of light and a bang!",1.0,2.0,3.0,,,,8.0,8.0,8.0,7.0,8.0,9.0,7.0,99,8,6,5,1,7,2,albatross,printer,key,banana,light,moon,line,glass,coffee,hole,"['albatross', 'printer', 'key', 'banana', 'light', 'moon', 'line', 'glass', 'coffee', 'hole']",,41,Male,Doctorate,Employed full time,1
0a711253-bdc8-4020-ae33-b658d33292ff,human_1AI,"Matthew turned to John and said ""I think we should head towards the North now""....John was not happy about this as he thought he was a better seafarer than Matthew. They had come this far to find hidden treasures, but the darkness was coming in, and the sea was wild and unforgiving. Matthew was not happy with John's response, but John did as he was asked to. ""You know that mum and dad are worried sick about us doing this"" don't you Matthew. Matthew turned away from John, he just needed him to have a little faith in him on this journey of discovery",1.0,1.0,,,,,8.0,6.0,7.0,7.0,8.0,8.0,8.0,99,5,4,2,2,4,4,Dog,Field,Sunshine,Bicycle,Aeroplane,Sandwich,Heater,Swimming pool,Camera,Factory,"['Dog', 'Field', 'Sunshine', 'Bicycle', 'Aeroplane', 'Sandwich', 'Heater', 'Swimming pool', 'Camera', 'Factory']",,49,Female,Undergraduate degree,Student,1
5722bccc-2f26-47ed-b1f6-6dcebec69963,human_5AI,"As the small group set sail from the harbour, Sasha realised that her life was in the hands of the people on board for the next week. It was a difficult concept for her to grasp as she was so used to being in control of her own life.  She just hoped that the weather would be kind to them and that they wouldn't have to face treacherous storms at sea as she wasn't a great sailor.  The group settled down into a routine where they each had their own tasks and jobs to do on board and the days passed quite quickly. The expedition was to find hidden treasure and they were expected to be out at sea for 7 days as long as the weather held. Sasha was working in the galley kitchen and was providing food and sustenance to the divers who were looking for the treasure. The evenings were spent quietly after all the work had been done and the divers were tired after their exertions, but Sasha found comfort from talking to all the people from different walks of life that she would never normally have met. She found her own treasure was the friendship and camaraderie on board and had made friends for life during her time on the boat.",1.0,,,,7.0,,7.0,7.0,7.0,6.0,7.0,6.0,5.0,100,8,7,2,7,7,2,Fire,Carpet,Tree,Window,Hurricane,Clock,Wheel,Sunshine,Finger,Candle,"['Fire', 'Carpet', 'Tree', 'Window', 'Hurricane', 'Clock', 'Wheel', 'Sunshine', 'Finger', 'Candle']",,59,Female,Less than A levels,Employed part time,1
a0e28bd7-e88a-44aa-b199-1e496a4f4cca,human_1AI,"Three bold, adventurous astronauts departed Earth on a mission to uncover life on a newly discovered planet. They left behind everything they'd ever known with no idea when or if they would return, but they did it in the name of science. The journey was long and arduous, but they hoped everything they discovered would make it worthwhile. As they arrived on the small, rocky planet, they realised just how far away they were from home. Everything looked strange and new, and they felt a deep sense of unease as they considered that not every creature in this world would be friendly. As they began to explore, they uncovered strange landscapes, astonishing lifeforms and ancient ruins, and it isn't long before they stumble across a powerful secret that will forever alter their perception of the universe. The astronauts must now choose whether to share their revelation with the world or keep the planet's mysteries for themselves. The captain sits down in front of the monitor, their only connection to planet EartH, and makes his decision.",1.0,9.0,,,,,2.0,1.0,1.0,1.0,7.0,7.0,7.0,50,4,3,5,1,6,1,Apple,Dog,Table,Computer,House,Planet,Sky,Happy,Ocean,Shoe,"['Apple', 'Dog', 'Table', 'Computer', 'House', 'Planet', 'Sky', 'Happy', 'Ocean', 'Shoe']",,33,Female,Undergraduate degree,Employed part time,1
b57f6807-026c-4bbe-a71a-18b62635728b,human_5AI,"Bob and Alice are playing on the beach one day when they spot a small wooden boat at the water's edge. There are two paddles inside and Alice suggests to Bob that they get in the boat and take it out on the water, Bob is unsure ""it might be dangerous"" he says to Alice, but Alice dares him to do it so he agrees and they push the boat out in to the water and get in it. Paddling furiously against the incoming waves their excitement gets the better of them and by the time they stop to look back they are a long way from the shore. ""I'm scared,"" Alice says to Bob, ""we should turn back now"", but Bob is excited now and says ""no, let's keep padding and see how far we can get"". A few minutes later the shore is now so distant it is hardly visible and even Bob is starting to get a bit scared so they agree to turn back but it is too late, the boat is caught it a strong current and is being drawn further from the shore; even paddling as fast as they can, Bob and Alice cannot make progress against the current and as their arms tire they stop padding and just let the boat drift where it will. As it starts to go dark the temperature drops and they huddle together to keep warm, wondering where they will end up as tiredness gets the better of them and they start nod off. Suddenly they are woken from their semi-sleep by a loud noise and a lurching of the boat and realise they have hit something; Bob gropes around by the side of the boat and feels hard rock: ""Quick Alice, we've hit land, let's get out of the boat!"" They climb out on to the rock and feel their way up away from the water, relieved to be on land but wondering where on earth they have ended up.",1.0,2.0,1.0,,,,7.0,1.0,1.0,1.0,7.0,5.0,2.0,100,4,3,5,1,2,1,tree,brick,motor,person, planet,phone,glue,air,beer,knife,"['tree', 'brick', 'motor', 'person', ' planet', 'phone', 'glue', 'air', 'beer', 'knife']",,55,Male,A levels,Employed full time,1
0a8643ac-6490-4c68-8b49-f059f3dea152,human,"In the heart of the dense jungle, a group of daring explorers embarked on an exhilarating adventure. Led by the fearless Johny, they ventured into the unknown, their spirits brimming with anticipation. Nature's symphony surrounded them as they treaded through dense foliage. Majestic creatures and treacherous terrain tested their mettle. Together, they forged an unbreakable bond, bound by the thrill of discovery. Lost in time, they unearthed ancient ruins, unravelling hidden secrets. They embraced the wild with each step. In the end, their journey through the jungle became an unforgettable chapter in their lives.",0.0,,,,,,7.0,6.0,6.0,5.0,8.0,7.0,7.0,60,7,6,2,3,5,3,Airplane,University,Apple,Tiger,Sunshine,Freedom,Book,Adventure,Love,Music,"['Airplane', 'University', 'Apple', 'Tiger', 'Sunshine', 'Freedom', 'Book', 'Adventure', 'Love', 'Music']",,22,Male,Undergraduate degree,Student,0
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,human_1AI,"In search of an ancient treasure, a mighty crew embarks on a thrilling adventure across the Indian Ocean, battling treacherous storms and skilled pirates. As they navigate mysterious islands and decode cryptic symbols, their bond and loyalty begin to be tested by greed and deception. The captain is aware some of his crew are not on the ship for the thrill of the adventure, but rather for the potential wealth they might accrue from the treasure. On one dark night, the ship is attacked by a group of pirates, and the crew rises to the occasion. Forgetting their differences, everybody fights tooth and nail for the survival of their ship. The team emerges victorious, and in taking over the pirates' ship, they discover additional maps that could help them reach the treasure. Decoding the newfound clues, they are overwhelmed with joy and their ability to work together grows even more robust. Ultimately, they discover the true meaning of friendship and claim both treasures, the material one and the legacy they left behind that would inspire generations to come.",1.0,9.0,,,,,5.0,2.0,1.0,1.0,8.0,2.0,1.0,50,5,3,7,4,3,2,Cloud,Dirt,Liquid,Property,Tree,Light,Value,Consciousness,Muscle,Sewage,"['Cloud', 'Dirt', 'Liquid', 'Property', 'Tree', 'Light', 'Value', 'Consciousness', 'Muscle', 'Sewage']",,27,Male,Postgraduate Master's degree,Student,1
37f088e5-ab58-4234-bdd3-e77835d3504b,human_5AI,"It seemed that the planet had been lived on before. There was evidence of former life and the astronauts all looked at each other in shock. ""we should get out of here"" one of them proclaimed. As they began to turn to leave the area a large shadow appeared behind them. They turned to look at what it was to find a tiny purple creature looking up at them. Due to the positioning of the sun on this planet, the creatures size was hugely out of proportion. It squeaked and ran under a nearby rock. The astronauts gently went over to investigate. ",1.0,8.0,,1.0,5.0,,7.0,4.0,3.0,3.0,6.0,3.0,2.0,50,5,4,4,2,5,3,Rabbit,Tree,Electicity,Born,Blue,Advertisement,Said,Carpet,Happy,Doctor,"['Rabbit', 'Tree', 'Electicity', 'Born', 'Blue', 'Advertisement', 'Said', 'Carpet', 'Happy', 'Doctor']",,34,Female,Undergraduate degree,Employed full time,1
8c492e79-5331-4a8a-b891-91bce6a361bb,human,"In a distant galaxy's infinite expanse, the inteprid crew of the starship Endeavor embarked on a perilous mission to explore an uncharted planet. Their vessel descended into a vibrant atmosphere, its alien colours swirling beneath them. Landing gently, they emerged onto an unknown terrain, where towering flora loomed like ancient sentinels. As they ventured deeper, they encountered a mesmerising civilization of bioluminescent 'tech-styled' ancient beings. Communicating in a harmonious melody of light and sound. With wide-eyed wonder, they learned the secrets of interstellar travel and the importance of harmony between al life forms. Reluctantly bidding farwell, they left the celestial utopia, taking with them newfound wisdom, hope and a shared vision of unity that would forever shape their own world. Returning home, they vowed to protect their planet, cherishing the memories of their extraordinary encounter, a testament to the infinite possibilities awaiting those who dare to venture beyond the stars. ",0.0,,,,,,7.0,4.0,3.0,3.0,8.0,8.0,7.0,95,9,7,3,2,2,5,dog,car,track,bench,pitch,field,lemon,hanger,ball,sugar,"['dog', 'car', 'track', 'bench', 'pitch', 'field', 'lemon', 'hanger', 'ball', 'sugar']",,27,Male,A levels,Employed part time,0
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,human_1AI,"A young boy was flying with his parents over to Brazil when the plane was hijacked. The hijackers had caused an explosion resulting in the boy being flung out of the plane and knocked unconscious. He woke up to a group of explorers standing around him. It turns out that he had landed on thick bush trees in the jungle which had cushioned his fall down and these explorers were looking for ancient civilization ruins. With nowhere else to go, he joins them on this adventure through an unknown land with various dangers. A couple days later, the boy stumbles and knocks over a tree, which reveals a stone pillar behind it. This causes the group to explore the area around them. They explore the area and find that there is a gigantic tree and within this tree is a temple, and through the hieroglyphs they find it is called the temple of freedom.",0.0,,,,,,4.0,4.0,5.0,4.0,5.0,5.0,5.0,50,4,4,3,1,3,4,banana,city,family,year,world,day,case,problem,fact,thing,"['banana', 'city', 'family', 'year', 'world', 'day', 'case', 'problem', 'fact', 'thing']",,23,Male,Undergraduate degree,Employed full time,0
12734b48-37d5-4495-97ab-3cdda6b4b0bc,human_5AI,"On a dark  night in the jungle, the group of friends find themselves completely lost. With only one torch left working, they must rely on eachoethers skills to find their way back to their village. They encounter many obstacles along their way, including snakes, spiders and even other humans trying to stop them from entering a forbidden old ruin. After discovering what looks like ancient relics the race is on to return the artifacts back to civilization before they are lost forever. The group soon realise that what they find will change not only their lives but history itself. I tale of suspence, adventure and friendship. The group learn to understand eachother on a deeper level and gain better relationships. They will be able to retell their tale for years to come. ",0.0,,,,,,5.0,6.0,4.0,3.0,7.0,7.0,6.0,50,7,2,5,2,3,2,printer,sofa,dinner,foot,baby,tree,string,toy,floor,road,"['printer', 'sofa', 'dinner', 'foot', 'baby', 'tree', 'string', 'toy', 'floor', 'road']",,31,Female,A levels,Employed full time,0
b7c28702-7a1c-4e82-9b92-4422a60440d0,human_1AI,"Nancy had always wanted an adventure with her dog Daisy. They had grown up together and seemed to be so closely bonded and tuned in to one another. The boat looked small enough to handle but big enough to be able to be trustworthy at sea. After checking no-one was around, Nancy silently loaded the picnic, the sleeping bags and Daisy into the boat in the darkness. Nancy paddled out into the bay under the moonlight, watching the shapes in the water that the oars were creating. After a while, when out of sight, she started the engine, the way her Dad had taught her, and carefully headed towards the next bay. Nancy was up front with her front legs on the bench so gat a better view. The sea was flat calm and the moon was full - the best conditions for Nancy and Daisy's adventure on the open seas. ",0.0,,,,,,9.0,4.0,7.0,4.0,9.0,4.0,8.0,100,9,6,4,1,4,2,factory,dog,fork,field,shoe,rainbow,lightbulb,ankle,toilet,silkworm,"['factory', 'dog', 'fork', 'field', 'shoe', 'rainbow', 'lightbulb', 'ankle', 'toilet', 'silkworm']",,55,Female,A levels,Employed part time,0
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,human_5AI,"Florence would not say that she enjoyed nature exactly, but she kind of liked being alone in the jungle. Or at least, she thought she was alone. Wearing this headset made it difficult to appreciate what was real and what was not. Sounds suddenly invading her consciousness and brief, wraith-like images flickering at the edge of her vision. What here is imagined and what is real; how much of what she was experiencing was she herself generating? She would not know for sure for another 59 minutes and eight seconds... ",0.0,,,,,,8.0,8.0,9.0,9.0,8.0,3.0,2.0,50,7,8,5,1,4,5,kangaroo,courtroom,perforated,kaleidoscope,decimal,cantankerous,precipitation,jug,nuance,torrent,"['kangaroo', 'courtroom', 'perforated', 'kaleidoscope', 'decimal', 'cantankerous', 'precipitation', 'jug', 'nuance', 'torrent']",,52,Male,Undergraduate degree,Employed part time,0
90d2d339-33ae-4578-b5ce-d1be4955b74e,human_1AI,"You would never think they would be friends; they shouldn't be really - Ella, Cleo and Tinsel were a trio like no other. Ella a brave explorer, renowned across the world, Cleo a mischievous monkey who loved to prank, and Tinsel, who no one had ever heard of, but was the wisest of them all. On their journey to find the lost emerald of Arcadia, they encountered more than they could've ever imagined. The first day, Mount Fuli erupted, and lava cascaded down their hills they were camped on. Luckily, Tinsel's heat-proof shell saved the day and Cleo and Ella rode to safety on it. The second day, the ecountered a kraken, with tentacles bigger than a skyscraper. Luckily, it wasn't any match for Cleo who pranked their way out of it, with a decoy ship. By day three, they decided perhaps it wasn't worth their while anymore and the only treasure they needed was each other.",0.0,,,,,,5.0,2.0,2.0,2.0,8.0,2.0,1.0,50,5,2,7,3,6,1,Frost,Clown,Danger,Gladiator,Current,Sleep,Castle,Noodle,Knee,Collapse,"['Frost', 'Clown', 'Danger', 'Gladiator', 'Current', 'Sleep', 'Castle', 'Noodle', 'Knee', 'Collapse']",,33,Female,Undergraduate degree,Employed part time,0
74212755-8bb3-4753-97cc-2c5d79bc918a,human_1AI,"I was once on a hot air balloon ride over the amazon rainforest. A flock of birds got caught up in the balloon and sent us tumbling down through the trees. We landed in a clearing with only minor injuries, their were 4 of us, and we had enough supplies for roughly 2 days. Luckily we had an emergency satellite phone which also had gps tracking so we were able to call for help. The help would take about a day to arrive given how deep into the jungle we were and the locals did not have further air support to help us. It was quire scary wondering what dangerous animals could be lurking (big or small) I think I was more scared of the smaller ones to be honest. The ones that could be hiding under a leaf ready to kill you with one sting/bite. Help arrived in the end and we were all led back safely.",0.0,,,,,,9.0,5.0,7.0,5.0,8.0,6.0,4.0,50,3,4,7,1,1,1,red,colourless,odourless,stinking,perfume,repugnant,beautiful,ugly,painting,blank,"['red', 'colourless', 'odourless', 'stinking', 'perfume', 'repugnant', 'beautiful', 'ugly', 'painting', 'blank']",,32,Male,Less than A levels,Employed full time,0
722c95e5-f767-4697-8858-fdfbecdc70b0,human,"Captain Bilby had just arrived at the planet Zarg, home of the Zarglings, to negotiate a diplomatic treaty. He was looking forward to the mission, and flew down to the surface by shuttlecraft, where he was greeted warmly by the Zargling ambassador. However, trouble wasn't far behind when Captain Bilby's pet cat, Disco, tottered out of the shuttlecraft, having crept on to be part of the adventure! It turned out that the Zarglings didn't know what cats were, and thought the Captain had unleased a dangerous creature! Captain Bilby managed to explain the situation, whilst Disco looked on, completely oblivious to the diplomatic incident he'd nearly caused. The Zargling ambassador kindly offered Disco some of their local delicacy, baked He'Dash, a type of meat, and Disco wasted no time in eating the offered snack. The Zargling diplomats were very smitten with Disco, and wanted to pet him and watch his strange feline ways. Thanks in no small part to the Captain's cat, the diplomatic negotiations were a complete success, with Disco even being awarded the Zargling Medal of Freedom - their highest honour!",0.0,,,,,,9.0,6.0,6.0,4.0,6.0,8.0,4.0,100,9,8,2,6,1,1,Torch,Puppy,Wallet,Pen,Spoon,Pasta,Flower,Sack,Crate,Document,"['Torch', 'Puppy', 'Wallet', 'Pen', 'Spoon', 'Pasta', 'Flower', 'Sack', 'Crate', 'Document']",,45,Male,Undergraduate degree,Employed full time,0
